100	82
120	80
144	94
172	102
206	94
247	114
296	123
355	137
426	143
511	148
613	183
735	205
882	181
1058	202
1269	229
1522	228
1826	251
2191	277
2629	290
3154	324
3784	326
4540	331
5448	353
6537	401
7844	396
9412	407
11294	435
13552	438
16262	536
19514	497
23416	523
28099	509
33718	574
40461	576
48553	569
58263	629
69915	661
83898	716
