100	1239
120	1674
144	1674
172	2434
206	2434
247	4276
296	4276
355	4658
426	7151
511	7151
613	8350
735	8884
882	10217
1058	12884
1269	16163
1522	19761
1826	23743
2191	30791
2629	35011
3154	43350
3784	52029
4540	63172
5448	80006
6537	97775
7844	112451
9412	141289
11294	169393
13552	215052
16262	251803
19514	315645
23416	379874
28099	471203
33718	560339
40461	702666
48553	839053
58263	999181
69915	1246242
83898	1490631
