100	13.344
120	13.924
144	15.382
172	15.935
206	17.648
247	19.065
296	20.22
355	21.95
426	23.368
511	24.152
613	26.182
735	28.108
882	29.871
1058	30.798
1269	33.195
1522	35.228
1826	36.094
2191	39.016
2629	40.491
3154	43.161
3784	44.156
4540	47.419
5448	49.149
6537	51.922
7844	54.521
9412	56.28
11294	60.013
13552	61.419
16262	64.286
19514	67.581
23416	69.592
28099	72.844
33718	75.148
40461	78.975
48553	80.209
58263	84.404
69915	87.297
83898	92.263
