100	18.134
120	18.357
144	20.995
172	21.023
206	22.091
247	23.718
296	25.153
355	26.444
426	27.878
511	29.725
613	32.042
735	32.703
882	34.637
1058	36.431
1269	38.695
1522	38.826
1826	41.239
2191	43.403
2629	46.286
3154	50.796
3784	52.251
4540	54.683
5448	54.569
6537	56.424
7844	60.288
9412	58.952
11294	61.604
13552	64.313
16262	68.437
19514	66.947
23416	70.527
28099	73.883
33718	74.916
40461	78.29
48553	80.246
58263	84.466
69915	91.555
83898	94.612
