100	13.359
120	13.832
144	14.4
172	14.955
206	15.58
247	16.223
296	16.889
355	17.599
426	18.286
511	18.909
613	19.599
735	20.316
882	21.001
1058	21.66
1269	22.362
1522	23.089
1826	23.856
2191	24.597
2629	25.388
3154	26.218
3784	27.06
4540	27.825
5448	28.613
6537	29.396
7844	30.218
9412	31.066
11294	31.94
13552	32.836
16262	33.793
19514	34.737
23416	35.725
28099	36.656
33718	37.609
40461	38.575
48553	39.505
58263	40.481
69915	41.519
83898	42.583
