100	13.769
120	14.182
144	14.643
172	15.062
206	15.74
247	16.406
296	17.057
355	17.764
426	18.421
511	19.115
613	19.869
735	20.601
882	21.424
1058	22.205
1269	23.035
1522	23.892
1826	24.714
2191	25.58
2629	26.46
3154	27.36
3784	28.244
4540	29.228
5448	30.192
6537	31.187
7844	32.23
9412	33.221
11294	34.278
13552	35.358
16262	36.466
19514	37.57
23416	38.717
28099	39.868
33718	41.031
40461	42.239
48553	43.397
58263	44.614
69915	45.867
83898	47.165
