100	60
120	58
144	61
172	69
206	81
247	76
296	93
355	94
426	94
511	101
613	107
735	117
882	124
1058	132
1269	133
1522	147
1826	150
2191	164
2629	167
3154	178
3784	178
4540	195
5448	196
6537	212
7844	204
9412	228
11294	236
13552	250
16262	247
19514	273
23416	266
28099	316
33718	289
40461	331
48553	310
58263	348
69915	352
83898	378
