100	31.3
120	31.5
144	40.243
172	46.308
206	49.379
247	48.304
296	43.72
355	53.746
426	54.085
511	58.873
613	66.349
735	76.657
882	66.902
1058	79.394
1269	84.233
1522	90.143
1826	77.823
2191	92.027
2629	116.333
3154	98.4
3784	113.664
4540	108.984
5448	126.01
6537	141.518
7844	133.235
9412	124.732
11294	136.149
13552	162.299
16262	162.304
19514	156.856
23416	170.815
28099	181.23
33718	172.298
40461	184.033
48553	201.486
58263	196.762
69915	178.096
83898	201.767
