100	58
120	57
144	64
172	68
206	77
247	78
296	90
355	99
426	99
511	104
613	119
735	111
882	133
1058	138
1269	144
1522	163
1826	158
2191	167
2629	167
3154	185
3784	202
4540	205
5448	212
6537	214
7844	240
9412	227
11294	248
13552	293
16262	278
19514	290
23416	304
28099	299
33718	297
40461	345
48553	325
58263	334
69915	353
83898	376
