100	52
120	53
144	60
172	65
206	68
247	75
296	79
355	86
426	90
511	95
613	104
735	119
882	120
1058	125
1269	139
1522	152
1826	150
2191	144
2629	166
3154	169
3784	177
4540	179
5448	199
6537	206
7844	224
9412	217
11294	219
13552	247
16262	250
19514	272
23416	273
28099	281
33718	288
40461	327
48553	316
58263	331
69915	340
83898	337
