100	169
120	144
144	1003
172	330
206	343
247	1329
296	254
355	488
426	934
511	350
613	1234
735	287
882	610
1058	787
1269	785
1522	1054
1826	559
2191	605
2629	679
3154	6550
3784	843
4540	2799
5448	3934
6537	1355
7844	2219
9412	6800
11294	5932
13552	10188
16262	5942
19514	1820
23416	1818
28099	5669
33718	11642
40461	4556
48553	3105
58263	4445
69915	7671
83898	6962
