100	13.493
120	14.211
144	15.78
172	16.751
206	17.823
247	18.649
296	20.64
355	21.894
426	22.868
511	23.325
613	26.061
735	27.807
882	28.74
1058	29.796
1269	32.318
1522	33.559
1826	34.843
2191	36.732
2629	38.615
3154	40.443
3784	42.235
4540	44.476
5448	46.52
6537	47.713
7844	49.114
9412	52.497
11294	54.35
13552	55.552
16262	58.103
19514	60.689
23416	63.405
28099	63.58
33718	68.745
40461	71.337
48553	71.355
58263	73.387
69915	78.805
83898	81.817
