100	142
120	86
144	359
172	127
206	352
247	373
296	329
355	191
426	201
511	162
613	216
735	435
882	389
1058	367
1269	504
1522	434
1826	6228
2191	430
2629	1111
3154	453
3784	572
4540	4630
5448	1293
6537	816
7844	1739
9412	1698
11294	1272
13552	8822
16262	1275
19514	2159
23416	1788
28099	1793
33718	6468
40461	3246
48553	7066
58263	2235
69915	5138
83898	3655
