100	1725
120	2500
144	2500
172	3461
206	4025
247	4025
296	4511
355	6262
426	6262
511	6262
613	13320
735	13320
882	13320
1058	13320
1269	13724
1522	18320
1826	18320
2191	18320
2629	24417
3154	28257
3784	45858
4540	45858
5448	83683
6537	83683
7844	83683
9412	157840
11294	157840
13552	157840
16262	185268
19514	295171
23416	295171
28099	295171
33718	556013
40461	556013
48553	556013
58263	683523
69915	683523
83898	1310611
